ID	Fold Change
2605.0	0.799374142119824
5516.0	-0.605705939807795
390.0	-1.12220679578966
16981.0	1.42957705538815
16631.0	1.9236615209809
12253.0	-1.47789617951584
12233.0	-1.24450999267639
14419.0	-1.17638704460729
16636.0	1.43411188796124
15786.0	1.44190125970905
6396.0	1.290157184372
1749.0	-0.72012644109773
12.0	1.5826635565365
1061.0	-1.05501829586287
14033.0	-1.26260962847918
567.0	0.866013095655035
11180.0	0.719142879701533
10662.0	1.001366507377
12707.0	-0.640428213426461
1062.0	-1.05501829586287
10799.0	-0.677928317021369
16900.0	0.628830820032732
13652.0	0.784593230495997
12829.0	-1.97003177745656
16118.0	-0.728833048109948
13742.0	1.10402419285082
2040.0	2.30337493806292
15870.0	1.57489735442982
9294.0	-0.749849573355149
10426.0	1.2339591810068
11915.0	-1.78665915951636
9734.0	0.873691754718159
2603.0	-1.58816757554036
4859.0	0.961499284164503
16186.0	1.48567533645359
4787.0	-0.722318592039777
4433.0	-1.39449702692506
16357.0	-1.2787890923938
4975.0	-0.993206774181033
1232.0	-0.789723782136562
9635.0	-0.623139309887357
2923.0	1.22381910463776
13195.0	0.599171734482379
13740.0	1.50276679681876
15905.0	1.22560408358926
2446.0	1.30320171331047
11062.0	-0.805109390364024
4742.0	1.54863697830717
16700.0	1.23555337882465
7370.0	0.622969272742743
16823.0	-0.844397575544207
13269.0	-1.257179563392
10208.0	0.905102239837184
12448.0	1.21246775596575
1395.0	0.852667170125745
286.0	1.52728717854323
4369.0	-0.580987424570253
14035.0	-1.26260962847918
4019.0	-1.33481586947413
4152.0	-0.878824314487755
5347.0	-1.80643400654088
15368.0	1.45158651281212
11123.0	0.67124273796421
13804.0	-1.32025098686681
2355.0	0.975968436042276
12447.0	1.21246775596575
10574.0	-1.57124703541026
10080.0	-0.644558618495768
16054.0	2.28291076780675
4624.0	0.66229248486966
12255.0	-1.22219519483854
14.0	1.69657093014879
10633.0	-0.941082548980845
2970.0	0.922167248318313
15869.0	1.57489735442982
12972.0	-0.848092854413935
5380.0	-0.59868414542747
3466.0	-0.583648845295176
9713.0	0.872411840276804
2322.0	-0.972423170376572
1439.0	1.03742665936024
942.0	1.08053205645542
10501.0	-0.773072813687541
5702.0	0.750016469516364
11875.0	1.63640554433174
4743.0	1.54863697830717
10120.0	-1.51721681217974
12657.0	0.849202848818692
13795.0	1.38710886644199
11009.0	0.622727814128318
15119.0	-0.816414496704031
5432.0	-0.737556617211563
17400.0	-2.59904090829518
2604.0	-1.58816757554036
8637.0	0.65362916704246
11501.0	0.728343702577568
9740.0	-0.631945610847701
14034.0	-1.26260962847918
12254.0	-1.22219519483854
