ID	Fold Change	FDR
4983.0	-0.431150593389013	0.213531697290223
9217.0	0.0664681393730149	0.982911356872399
1675.0	-0.160958810600352	0.765468424483822
4611.0	-0.172477134088023	0.730961917426526
8458.0	-0.111080894270149	0.882674446833276
6118.0	-0.119624598681156	0.871088781618168
4804.0	0.029041453938401	0.973892303635652
1374.0	-0.227146260370873	0.130007052037438
5604.0	0.00134854319956546	0.99998143801397
1304.0	0.0362023527173143	0.966268985241861
4547.0	-0.142575147963051	0.814764972531829
6809.0	-0.649395058472827	0.60851878145336
4209.0	-0.105238416491517	0.953878045344089
2845.0	0.19170299284826	0.842887082175943
2818.0	-0.0122517753123468	0.981979333955485
2976.0	-0.179936091375378	0.405153064492821
5035.0	-0.236244104174496	0.317098080745079
3875.0	0.478349424266082	0.490947075075581
2879.0	-0.121300414459654	0.774312261979183
6412.0	-0.0572154072011308	0.903169596190276
3082.0	-0.29340698700015	0.741024591156776
2312.0	-0.749779788751699	0.0343407667455673
8204.0	-0.218007043907832	0.192737768537474
3672.0	0.668125422870734	0.193268715078245
7135.0	0.129568069297012	0.950094655721917
1323.0	0.095407472236225	0.337594007072063
4821.0	0.0671981969992785	0.979692574772432
6366.0	1.31029099615262	0.0838055646487165
3345.0	-0.184703967607909	0.38143004771745
4676.0	-0.154826824358238	0.871731305832627
7901.0	1.04514088764937	0.0748699686911905
2107.0	-0.0576434594661848	0.820876842686763
3340.0	-0.436936989103039	0.0501228250961292
3454.0	0.0674880243426088	0.889228211605088
4982.0	0.0385176713759279	0.933937555810007
799.0	-0.110825821213837	0.838530122284141
7906.0	0.194381439370343	0.259597765583914
1994.0	0.304356553822341	0.544312178026225
4265.0	-0.0325660242696237	0.911033109853098
6902.0	-0.00460406544471681	0.998930168042833
3549.0	0.0531835994704117	0.964716854534701
636.0	-0.117322335307588	0.859108541046846
913.0	0.0128669714821292	0.977826889791255
7860.0	-0.320516993539453	0.831732958096364
2754.0	0.133708534677101	0.594222891551921
778.0	0.117875339153741	0.911511760859708
728.0	0.130269780711842	0.794837072001149
1363.0	-0.00265023664437436	0.995349842073026
2051.0	0.287777698814349	0.145238919320291
8611.0	0.257913833944766	0.326702606358874
3118.0	-0.536476768712973	0.112997242134081
654.0	0.0636061901732745	0.880566210733342
3773.0	-0.172829644820062	0.5879654526583
1187.0	-0.03111867889743	0.988201402679826
1865.0	0.00507695025244104	0.991037526659663
3060.0	0.129509025586742	0.701095838205603
3650.0	0.0251747891723433	0.991109148674686
768.0	-0.128031292231281	0.805401430048327
3393.0	-0.0877158594582923	0.79603419430459
6649.0	-0.5149916457136	0.504663822197953
8345.0	-0.0458283246819562	0.916888910115424
5616.0	0.180677739301645	0.942827924126892
8396.0	0.127956921056416	0.394542342940129
2379.0	-0.180797125649445	0.55793989094002
2694.0	-0.287968093275289	0.0571644744303899
3827.0	-0.0693582852482919	0.86905255541257
8533.0	-0.102489588262294	0.738847292434983
880.0	0.638163946530852	0.161479784097423
1422.0	-0.0191369499275496	0.99244800223434
7225.0	-0.317405456444579	0.078508636930382
257.0	-0.0954091089270079	0.789842279414401
1285.0	0.0632369323934192	0.949923008766361
3536.0	-0.10304560871376	0.960923325405274
5522.0	0.0149565210393128	0.999244080638903
7968.0	0.0947059209111139	0.881792598611763
3309.0	-0.225775796635535	0.655899199266328
7399.0	-0.357330906971519	0.58459338617371
7334.0	0.446896302619738	0.224168666234381
9127.0	0.132778090216089	0.713803240180637
9192.0	-0.0853123106106999	0.895988656016393
3264.0	-0.0897423394557961	0.555477308147532
2581.0	0.380155877772381	0.0360625758674215
8657.0	-0.444516523866586	0.0423451440599816
2336.0	-0.131684171944265	0.602524637594878
6633.0	-0.206046939790252	0.723172946464568
2717.0	-0.308874915220201	0.107480486364112
9012.0	-0.00952099079147573	0.998776166087499
810.0	0.33370668987591	0.680656669660028
9224.0	-0.0713812474513169	0.952600968806886
417.0	0.191975372347621	0.78208403995243
8428.0	-0.0768451498103104	0.966176044397209
2533.0	0.24853466676857	0.445057953118817
6169.0	-0.167951029889636	0.922377171635946
6404.0	0.225315673346282	0.879406244156141
2503.0	-0.228710075510801	0.537129041179
3561.0	0.065560407059678	0.980230659367334
7124.0	0.178302934230413	0.851597308969873
3758.0	0.125124938880006	0.921030661742738
3132.0	-0.0991542211917675	0.815456602997885
2823.0	-0.0460084748138385	0.943422912964437
1202.0	0.16270572631074	0.527111854968813
2921.0	0.0440798968618736	0.967332130691439
6504.0	0.130518559446703	0.864736821853983
8801.0	0.0801717253386833	0.842174980440022
8202.0	-0.212288474913684	0.883239878781965
6639.0	0.0290343854119577	0.978469165346271
1939.0	0.353163517625895	0.0603287816765087
8416.0	-0.397222758528761	0.275800359421933
5489.0	0.0919269529065865	0.973127835817819
3036.0	-0.156864296018426	0.344889228090837
8235.0	0.0138427779996064	0.987147473735714
4280.0	0.190651523579835	0.335656139703348
7915.0	-0.367582279031605	0.412921819980304
1408.0	-0.186276843626285	0.528097430005214
9259.0	0.0541598172773554	0.92807188509454
5388.0	-0.304726310339237	0.633287105388771
3202.0	-0.177320360861152	0.482381724766107
912.0	0.0121068950675749	0.97648874809043
8060.0	0.222792858195817	0.732987943958346
6321.0	-0.137256885416335	0.565544812796317
8687.0	0.0545995814568556	0.970659612635719
2523.0	-0.192729327601654	0.642667419099214
3560.0	0.0506496574432305	0.911938387901982
6204.0	0.276712857311686	0.763072414414849
1688.0	-0.123746797358141	0.355875589059102
8127.0	-0.227662098379206	0.499273731688685
7889.0	-0.083324085320605	0.914066160805122
1583.0	-0.12163051673334	0.783578203773214
4084.0	0.17655394916547	0.398730008232017
5438.0	0.0831541959614341	0.979204429416062
7547.0	0.0670253107852901	0.950145188534876
3029.0	-0.0135492966987627	0.985121101398491
759.0	0.0216700838167831	0.978385188226908
7358.0	0.160861469932815	0.831620357173257
3281.0	-0.112935294488899	0.604335074229443
9060.0	0.0392585525931715	0.96731319648486
2018.0	0.0716077148210239	0.868176742283771
5899.0	-0.0352713506912998	0.992648102558334
4271.0	-0.187684346656255	0.875645304870726
1674.0	0.232006699451947	0.313605005927556
7495.0	-0.0559786645530487	0.947318620220076
2975.0	0.000286321126491629	0.995053943093675
5701.0	-0.0637878605603302	0.529141155294876
5873.0	0.0367020161372516	0.928179396691785
6647.0	0.0864259755764429	0.892570385222764
2380.0	0.05852018363667	0.975866509055033
3523.0	0.0129866305766306	0.994990714663057
2423.0	-0.0673863796172149	0.975339970330273
7077.0	0.058732819206444	0.956404440658967
8990.0	-0.162544718014725	0.808936526990236
1429.0	0.269111666997688	0.0414183122972156
853.0	0.0739318947843124	0.842362676063323
5266.0	0.186092712691888	0.673786021436579
6120.0	-0.174645698792411	0.879315167268664
7808.0	0.280068730427182	0.501686825135216
5429.0	-0.365487232751267	0.816610756884152
7134.0	0.0695072333154627	0.841359745085887
4858.0	-0.210439699799451	0.668791410695043
6045.0	-0.103259774082176	0.982298974599319
4659.0	0.377921884820509	0.138446659664537
8493.0	0.044580873699136	0.986812127024161
8324.0	-0.161409755046439	0.745950611186674
3639.0	-0.0674744012004602	0.818500911940898
2448.0	-0.168958137235293	0.601336013230381
3901.0	-0.163720967796849	0.0341490358794406
4645.0	-0.102364649821816	0.736118865386261
4046.0	0.00712662763607241	0.999677152172171
4702.0	0.273370064588484	0.322244548282423
8053.0	0.141067099268373	0.829664148685323
9267.0	0.129525909439742	0.865635361418952
8062.0	0.0455128593284897	0.950402725762716
6927.0	0.00180015702994751	0.998222998044834
8382.0	-0.582074428557977	0.160633514835826
3424.0	0.0624662008680623	0.864352797572023
6779.0	0.141411006685534	0.722367521930392
8006.0	-0.083151448446241	0.852107287898385
3563.0	0.00737963572685274	0.996921963039594
9069.0	0.154345927168603	0.849995346492981
2386.0	-0.12092617849418	0.529661667276584
2981.0	-0.734108858380512	0.477304850200551
8376.0	0.118580084908977	0.841152589922427
6023.0	-0.210509366788394	0.395459107378052
5465.0	0.0179530114766422	0.986759414570636
2539.0	-0.181403320875752	0.457074284515277
8128.0	-0.0685865117439874	0.934208122976947
6263.0	0.0678253814711312	0.779225430308512
1948.0	0.0900138643082116	0.798248262485335
144.0	-0.0210839140436541	0.98603757183909
9368.0	-0.386088013152609	0.0924500633966896
2447.0	0.118232360138538	0.698616146806802
4327.0	-0.0901906037596909	0.973654808716546
879.0	-0.131742621761084	0.544691120185956
5400.0	0.911858687667365	0.0525924167421052
4199.0	-0.139169379120524	0.958861418249576
5297.0	-0.225059924346834	0.617039792664412
5324.0	0.136636972983574	0.837453914001682
9382.0	0.00328259195648783	0.998697936796655
2240.0	0.0728310519150313	0.885555902062786
6904.0	-0.124099778918946	0.775516087755551
7810.0	-0.145644201645599	0.81225133491119
1625.0	-0.174266786524626	0.175190162646001
2160.0	0.270482633459029	0.874479396359351
1667.0	-0.1870152232324	0.776437436127082
7888.0	-0.29797996897997	0.0280870750127101
3275.0	-0.102947399781311	0.902754740670038
2141.0	-0.242052761447379	0.390204493841283
898.0	-0.373305266191085	0.218476553386602
3441.0	-0.00546253383851436	0.998569617318394
3759.0	-0.138954512010887	0.87244658064143
8313.0	-0.0301424604936962	0.964034068031628
7243.0	-0.162237999784157	0.951820069027993
2038.0	0.164387004556925	0.904917960675451
3331.0	0.0448761535864897	0.795217288129446
2669.0	-0.225776414262633	0.117070092427332
6459.0	0.026212422078153	0.970785687577033
5434.0	-0.0575172969204552	0.937775414941238
2952.0	-0.0338626447321175	0.936211323070131
4377.0	-0.292035145414452	0.696185784615047
3221.0	-0.231129363362069	0.738318120913997
8267.0	0.0788151336051648	0.98747578267615
7023.0	0.124640521636653	0.912356343295026
1175.0	-0.0361037675603804	0.91928111665441
4528.0	0.203443896922368	0.574543694530895
1772.0	1.25797084060988	0.0724029971929088
3458.0	-0.348957598220959	0.793917240807008
7228.0	-0.0185206644598885	0.970641213412237
4879.0	-0.361144973115692	0.476435802716962
7015.0	0.0515589510281771	0.890664864995079
9206.0	-0.0680917151280625	0.954765761168361
2719.0	0.103880425934484	0.983805156151496
4604.0	0.115705721228114	0.920974242922685
630.0	0.112046775819493	0.799903247447824
2016.0	0.189530474949393	0.696414175378999
4552.0	0.105787495066963	0.946969626171009
6272.0	0.00693518217860145	0.997539468205463
3330.0	0.080540337678773	0.348660153119875
9158.0	-0.00109087836730026	0.999542894697539
8666.0	-0.167381286805462	0.353509878138288
5998.0	-0.152965457590859	0.884588232656329
1392.0	0.355383786043753	0.256650537090115
6854.0	-0.0391037650701307	0.920921676108092
3713.0	0.152968121038366	0.346434999599976
5206.0	0.234931919946721	0.82861056045097
6063.0	-0.188880152643655	0.835561268443859
7414.0	0.519811521565327	0.356006734597571
6599.0	0.00299601200862654	0.997466275365618
5442.0	-0.0577560435606976	0.942042170334701
3478.0	-0.0692991835483134	0.740918654314364
72.0	1.03683133411191	0.2083695053585
3290.0	-0.325024299660882	0.03919381923415
3092.0	0.152995137235184	0.70088766651477
8103.0	-0.26028740870705	0.722284232644232
4990.0	-0.260841256351128	0.304173648269694
1497.0	-0.113126805588962	0.882288528073005
6675.0	0.143730981030608	0.792589956441794
7349.0	0.0604745134051754	0.937166921943835
7536.0	0.0144688606054526	0.987822766523085
8693.0	-0.0148759021116831	0.979090959339165
2507.0	-0.095538949345606	0.72211303966167
1833.0	0.0834084627179443	0.928229174145233
2710.0	-0.31718170442991	0.354631507244552
8094.0	0.367835470915122	0.207946256255627
8732.0	-0.131506118669211	0.982410171345658
4664.0	-0.220741928352126	0.900034312151615
7052.0	-0.207618463560266	0.542322760943989
5313.0	0.253022777399277	0.724821458185593
2962.0	0.277972120377648	0.492956102998105
5769.0	0.0731838515750098	0.812458101377574
4427.0	0.717022230070931	0.551143013260026
3707.0	-0.0490909260715569	0.834117029415672
377.0	-0.324071537327438	0.555530968837712
7521.0	-0.117869445694637	0.391333814699445
6415.0	-0.578363956613309	0.485407773907484
4876.0	0.177720432858614	0.506968084747911
5715.0	0.0490779398178276	0.982731187251671
7981.0	-0.110974972595617	0.768723120872775
716.0	0.490139946179941	0.448407931575089
3833.0	0.0679571031347361	0.952498245769269
6243.0	-0.154732798677202	0.667675079866496
2697.0	0.0568021932070941	0.863370148358925
9292.0	-0.216406378007886	0.516124048196424
1805.0	0.101275925827927	0.80230912896267
1815.0	0.26305098415726	0.340895618588053
1654.0	0.142228225810001	0.393364309306762
6573.0	-0.185312456303258	0.709618042287857
4295.0	0.0887633556081973	0.968409434753964
1307.0	0.160113215912673	0.870612765634253
5691.0	-0.099075943561143	0.4405106824213
5803.0	0.0530048971023334	0.926855938920388
4572.0	-0.171239245549913	0.341363734548279
2584.0	0.00483614123523424	0.989958168063855
5857.0	-0.111724378261581	0.50880436484778
5237.0	0.0959490805601284	0.933983875308131
3193.0	0.282373626628811	0.0780025179939015
2010.0	0.118635018459663	0.555595748856745
9116.0	0.368400129746359	0.643392937181476
5602.0	-0.0620106959152338	0.944745963077375
9156.0	0.342126942004796	0.548039917349775
2179.0	0.227829005411126	0.660747717846535
8879.0	0.194102178659794	0.944391851803269
6240.0	0.241422944245784	0.53859478552546
718.0	0.0792002157686262	0.737048621749761
6617.0	-0.279746381215176	0.842269737367534
3917.0	-0.199863494752048	0.60570381539269
1083.0	0.0965630249064979	0.507032393562381
7589.0	0.134191901137832	0.736392833746259
9149.0	0.00231443794107022	0.934754123263675
985.0	-0.297265944788656	0.553070412815682
9197.0	0.0400356778639228	0.970843989729861
584.0	-0.0835176311623656	0.93061097547784
209.0	0.224421221017252	0.268630853308589
2904.0	0.0612332826361879	0.971708892019457
7592.0	-0.062589122481068	0.939823252060275
8717.0	0.0378206487523372	0.971967939042231
1358.0	-0.0998212241850176	0.68045158453392
4874.0	0.266715689992978	0.697087252069571
3446.0	0.0269788647402756	0.992199455870189
4189.0	0.105473880135314	0.674649424409832
7229.0	0.014992120994993	0.996119474069684
9289.0	0.425516971324782	0.186199559931643
350.0	0.0907341525585075	0.850037730281792
2414.0	-0.195424859067039	0.177968231195714
7962.0	-0.20382259310546	0.79686995734172
3717.0	0.184131400995376	0.751995493182915
7508.0	-0.326374773055104	0.190538545932206
1362.0	-0.289227899821817	0.0258370597591918
1918.0	-0.0749263231157578	0.850673997516043
5137.0	0.240647283602677	0.350392964682138
7491.0	-0.159199123823012	0.893477500598907
9229.0	-0.285259258584144	0.759197004454484
7381.0	-0.193318648822412	0.78094014106569
3590.0	-0.146181608118429	0.742550709815719
989.0	-0.200141117216901	0.895776357833321
5595.0	0.0528817471748368	0.961010795478354
9142.0	-0.0127680961925485	0.990820503741366
8426.0	-0.0461876180108476	0.881902254083673
5037.0	-0.139054781789671	0.757594803175803
8843.0	0.183500647036979	0.767235538158055
7618.0	-0.291829859871491	0.288282308091119
392.0	-0.193212374498586	0.0621335702558138
4361.0	0.276614108928257	0.762027049377355
236.0	-0.499872577292638	0.455963068307365
266.0	-0.222509386812519	0.440638572000412
2011.0	0.132433318959606	0.656950656561554
4410.0	-0.0311066667003956	0.980302778100289
4928.0	0.195571225412948	0.414032485447003
8437.0	-0.0766075784755458	0.986472038885232
2495.0	-0.238404186910653	0.216431341831096
1193.0	0.196619934391652	0.488409259953159
1488.0	0.276496392883978	0.0887403595974881
5367.0	0.257566652781538	0.45091389698892
363.0	-0.0642401153240648	0.901390140106951
4442.0	-1.14788138703044	0.392770547681008
5490.0	0.15709531721911	0.909647698976114
4580.0	-0.217005691773501	0.596217092111968
4533.0	0.0200577401250968	0.998984463589496
2672.0	-0.0646225679220649	0.965980055926223
6736.0	-0.158792072658542	0.870872764589491
4487.0	0.0756781829213331	0.857473384956112
817.0	-0.339314157300031	0.758870059584845
6148.0	-0.0903674771073639	0.935752149431376
479.0	0.627977953914414	0.110920839462967
6397.0	0.0952107920097589	0.824538624323522
6866.0	-0.177554856470351	0.147393439960233
6546.0	0.0962280440413501	0.862087791330726
5280.0	-0.473960503041781	0.0483002455998651
1842.0	-0.181236077793201	0.351502288382064
2293.0	0.170753898382053	0.553518596984936
797.0	-0.0145859443876084	0.997478169150829
3961.0	-0.161907194575406	0.426749975543146
1368.0	-0.0404831812865574	0.901850394365023
2949.0	0.0139441289901789	0.970898106395587
7853.0	0.021453882087517	0.960709337603863
8023.0	0.108126215360567	0.486769892591405
867.0	0.0658109343865867	0.930437660327157
4015.0	-0.081191796571197	0.827069005474165
472.0	0.153454831102149	0.814134784957731
6595.0	-0.294327998116597	0.432027884792972
8293.0	-0.0554364948136055	0.984451888499634
7593.0	-0.193054177440725	0.688998528799493
4165.0	-0.168948271832136	0.82583900374856
8500.0	-0.0730388052326525	0.835794818218062
7366.0	0.100349374037375	0.804232950664391
2489.0	-0.165084245003555	0.914531168575644
6388.0	0.0615200649817211	0.87746106980013
9254.0	0.01799803749131	0.980850921240861
1483.0	-0.106831053377888	0.533969202786996
5065.0	-0.320761721328751	0.727128395829438
6689.0	-0.0764507320572889	0.94604296683148
3987.0	0.0271531451921128	0.983019950877939
4030.0	0.313788453664952	0.00492535022142926
6761.0	0.469104991937488	0.48104836191749
655.0	-0.564324980508211	0.432904579723014
7862.0	0.228601914455588	0.763294950855984
6472.0	-0.118200733051417	0.765490525950165
4602.0	0.111476038416953	0.941202737881538
5230.0	-0.0121632983649107	0.996057666173667
1085.0	-0.236753365062935	0.182358453084856
9237.0	-0.0341961049813762	0.988594650080369
3367.0	-0.257769834069936	0.52048717477688
6477.0	-0.193753079914448	0.763592393784113
131.0	-0.0717104223603116	0.962031012395412
7301.0	0.363969464064194	0.102716102578935
5092.0	0.115796953417831	0.895004593922861
2755.0	-0.262452094028863	0.212815723395278
8438.0	0.154236581275796	0.879568793508914
3667.0	-0.464020265873138	0.379602329613136
140.0	0.208893991153207	0.668269772659287
7926.0	-0.0888187211977503	0.86443024356395
6897.0	0.0216949084175688	0.996331353880659
5470.0	-0.42563962243123	0.308587798944827
5767.0	0.0395020681756115	0.991776058259958
1966.0	-0.0748282974276116	0.986806186538161
924.0	-0.348768761981624	0.250122189363635
6949.0	0.699545562831208	0.193762981969103
1582.0	-0.213888337991065	0.794848644015297
1593.0	0.105020117539318	0.614837420348522
702.0	-0.0471820658984505	0.985589235740642
7249.0	-0.0693979260688344	0.992003547211957
7265.0	0.978791920104662	0.0519140896926836
7708.0	0.0460410470174679	0.954374920738192
3570.0	0.727145991326783	0.45519008769908
3168.0	0.0394090528197104	0.85569984548571
2957.0	0.0356141792891833	0.77243897918998
5122.0	0.0677680138659369	0.889010345331897
3975.0	-0.148001256895697	0.867939875157943
3074.0	0.0420696768002102	0.961741244188507
1963.0	-0.167466893723134	0.869671205093754
2415.0	-0.273998600295627	0.582936725325528
9177.0	-0.154424959752415	0.822519452209167
2732.0	0.188999359244765	0.892964403333089
8374.0	0.19209970842731	0.826002028360148
1482.0	-0.245334549963051	0.557361474208639
3318.0	0.0322260698180159	0.971842111129467
8275.0	-0.0701428184386153	0.855726790464476
2072.0	-0.293918896957152	0.0908405093611837
6605.0	-0.0986075463968064	0.498497826552387
8145.0	-0.0542025652348812	0.981371147371318
8935.0	0.210540792358447	0.343441501652046
5323.0	0.0107498082596216	0.996189024529348
2441.0	-0.379623612162348	0.0355632823601301
2451.0	-0.116325318165245	0.173731699857202
1222.0	-0.443717792814976	0.0148261049784837
8867.0	-0.103488572776875	0.960219885824424
5001.0	-0.120556833962766	0.756856477126165
3172.0	0.244008509047678	0.251111706446619
1586.0	-0.0556637259761281	0.780743405082912
1704.0	0.0815990466002923	0.988676414078108
1342.0	-0.149085573016656	0.398852832656377
4517.0	0.0149127353303555	0.995485382270668
2392.0	-0.00198111171642523	0.988786865849443
801.0	0.0649374284790127	0.969491677690247
8228.0	-0.276934937906201	0.717578576128613
2543.0	0.195783436223731	0.357030317975438
1949.0	-0.257465948457128	0.781467104298313
620.0	-0.268091548136905	0.501757817977179
8873.0	-0.349663513418456	0.404224759070716
4186.0	0.208733978195795	0.689474473383868
2840.0	0.317687256497191	0.806100839694367
8705.0	0.0330954136626609	0.990294237794066
8544.0	0.0335941050576523	0.979047144418616
1468.0	0.0172358651798028	0.9950243099576
4206.0	0.0778403185803995	0.94389700416146
4512.0	0.112925676762377	0.809639503911477
5080.0	-0.197283896427628	0.88452709525731
2012.0	0.939966384414181	0.0737192902711051
2425.0	-0.279508944223512	0.361385472186276
6727.0	0.0306129572599652	0.972369306111919
9009.0	-0.136716530537957	0.560563085238012
833.0	0.279016221286923	0.56886354286337
5481.0	0.0330620274627478	0.916663238004101
3674.0	-0.158227100016973	0.723780991692974
9359.0	0.122580339872375	0.898663357457291
1260.0	1.24777256327612	0.0554736133982305
7117.0	-0.0526472359119872	0.831065744656864
8866.0	-0.180714109182283	0.889264455299858
4028.0	0.170677976149509	0.891620549822347
3302.0	0.443578619126814	0.413357352830533
8.0	-0.0908902576454835	0.710617695845425
5920.0	0.00567709768916203	0.999110671296512
5387.0	0.1468116461762	0.308269719635458
1561.0	0.0471384327582562	0.935194150718264
7192.0	-0.217882067771487	0.0271794344817189
8790.0	0.682130624266595	0.111319312655332
1024.0	-0.0370014934615632	0.792375074679156
9180.0	-0.022856340796281	0.982547557380663
1019.0	-0.232439122444156	0.604504469858822
294.0	0.00956213723797816	0.992926844149034
1325.0	-0.0451299316122658	0.82800257561049
548.0	-0.192575991378178	0.887422293369299
8170.0	0.164163890105606	0.87737450773132
7079.0	0.441241950965093	0.301749912507657
5809.0	0.0728740905286749	0.941973494659667
5955.0	0.524565183294573	0.518444308848285
6574.0	-0.0830429346357313	0.799530309049082
3918.0	-0.301646492594013	0.60531829395715
7918.0	0.16306215057616	0.686664798893582
2705.0	-0.423196819704447	0.148030724013975
6099.0	-0.0842565021734316	0.936661051797295
2097.0	-0.173122593630268	0.477593459840074
2428.0	-0.0116754467652029	0.971364145561641
6729.0	-0.174895522040131	0.574264628504972
3760.0	0.243029512297365	0.319540991522517
3908.0	0.130303609044514	0.37620757867283
3989.0	0.394558518138151	0.337327981543865
5801.0	0.0630155844605937	0.986491430496046
5353.0	0.190944166750313	0.928329904659361
3725.0	-0.051822979548902	0.914141394752893
401.0	-0.273763735007982	0.693677544565574
2272.0	-0.256528814590336	0.504820039819121
3373.0	-0.131323721510295	0.916559138907849
397.0	1.06536008164958	0.0011605933008757
5532.0	-0.0647549849508557	0.909145591660602
314.0	-0.320440841112958	0.0350978104923567
5607.0	0.058961377986801	0.952121837481605
3735.0	-0.078352587198097	0.67218843159782
1271.0	0.154362741223794	0.943491440597398
4107.0	0.216413780573074	0.814952850002126
3870.0	0.314158588675749	0.487786774533035
9171.0	-0.14902242007101	0.711211009287795
8691.0	-0.066508149919752	0.896377512630895
6912.0	0.196182171042125	0.606319221250018
6457.0	0.000753891807924845	0.996705645278348
9168.0	0.133810047384369	0.615234612219971
7161.0	0.0421840560030873	0.921698562001847
3359.0	0.2737886540502	0.378388857752096
415.0	0.156416887944037	0.838528065174179
8724.0	-0.144235454429822	0.860657410320858
8495.0	-0.156914888917633	0.612913478526033
8696.0	-0.0717979975013705	0.59701364769612
2308.0	-0.158769055484985	0.803375146919018
5575.0	0.00423766175835638	0.99406886569261
4159.0	-0.447674188077222	0.286264526699765
8844.0	0.210497255538559	0.745144305271644
7444.0	0.127014824884441	0.833968694607284
1796.0	0.267705614964306	0.090528928421926
