ID	Fold Change
14522.0	-0.869480034549767
14914.0	1.74892288315956
192.0	-2.10293426429779
14475.0	1.1528056666195
12966.0	1.41304741103785
11831.0	-0.602038023811474
2041.0	1.96614576205637
9703.0	0.735568690737136
16968.0	0.758700445932682
7789.0	0.932645342980138
4975.0	-1.10912162333183
4647.0	1.25622595508246
5926.0	1.82356828958367
7266.0	1.72617566115434
14205.0	-1.4318337593579
16074.0	1.5238002559168
6357.0	2.66346962587394
15625.0	2.10857069895309
14021.0	0.95125488085521
11110.0	0.848696981881655
8414.0	1.02984854365128
15614.0	-1.35124632663597
15790.0	-1.26932422284961
2003.0	1.41560527414318
9734.0	0.729420215999362
8067.0	1.36660422234606
16075.0	1.5238002559168
15834.0	0.583789748030132
3302.0	1.26294498569147
10547.0	1.21993975783221
6887.0	1.03351481782104
2288.0	1.6993948835087
8816.0	0.656772748561671
13685.0	-0.693416250282844
10713.0	1.04299656929727
3544.0	-1.30396709257192
752.0	-0.602162556645443
15578.0	1.569539880037
3128.0	-1.50307086481466
1297.0	1.14400952647785
5953.0	-1.82118543438522
2451.0	1.58002516767035
13273.0	1.15522455082195
942.0	0.583612961098105
2959.0	-0.601888371043881
11982.0	-1.34168268450107
16640.0	0.824083534413461
10621.0	1.52873366676177
14351.0	-1.79878730686205
14921.0	-0.652423825095106
10502.0	-0.657771059484723
12361.0	-0.981673087179576
401.0	0.693229213996055
6661.0	3.07414679902663
1140.0	-1.1659110114677
12081.0	0.58008661927062
2803.0	1.51088359725244
11832.0	-0.581102664373486
15835.0	-0.736628676757352
10434.0	-0.723285645223722
10285.0	-1.30406768437536
14497.0	-1.62055539505155
5311.0	-0.92585804386221
11916.0	-1.21572429832698
9841.0	0.974929012907204
5651.0	-0.653274840722006
11180.0	1.52363242275011
10014.0	-0.91744162037055
7428.0	-0.98316172823586
15789.0	-0.787248833731578
6552.0	-1.33934192219514
15711.0	-2.19986992463477
17177.0	1.56263577365089
4666.0	2.066187150506
15083.0	2.41934679894706
2445.0	1.3757912457481
14796.0	0.696735013717774
2890.0	2.97358080751657
7189.0	0.764464144408741
245.0	-1.51284591908429
10108.0	1.58386371084167
8774.0	-0.726380533303427
9174.0	-0.965647870960954
10779.0	-1.16608040490553
13230.0	0.627328359900666
1478.0	1.54629973541074
4074.0	0.790094679844749
943.0	0.690195677704036
13431.0	0.737570810378472
10293.0	1.41149863290135
4971.0	-0.586809507378757
3459.0	1.082895664062
6390.0	1.57714495758004
1012.0	-0.637004876254188
1165.0	1.48641878714222
7267.0	1.97214918432217
7641.0	1.75597669893263
3539.0	-1.41075746992781
4420.0	0.927339524231389
8975.0	-0.886661507311075
8316.0	1.02360796435672
6826.0	-1.21531967694374
2720.0	-2.13747719867682
15167.0	1.59543276215738
4430.0	1.64119239627534
4070.0	1.54149686151771
15966.0	-0.993374788398201
6277.0	-0.930487446875322
12012.0	-0.746114102776664
7094.0	-1.23377583594975
1052.0	1.50379786961378
15151.0	1.15144589431139
12013.0	1.51375648960351
3473.0	-0.737298250913966
14863.0	1.41190186463603
2174.0	-0.620178920938656
2033.0	0.621870062475708
10556.0	0.79837312337421
723.0	1.1625324715627
6781.0	-1.00344201605248
14479.0	0.995056010528845
15045.0	-0.921645318908105
7233.0	1.72487450732541
10381.0	0.615432120335388
6347.0	4.1071659257888
12337.0	-0.96325075391913
4140.0	0.627500114565407
10074.0	-0.596929348157964
12707.0	-0.94061738744897
11675.0	1.06251377595866
15436.0	1.59740229602292
10450.0	-0.86886528519722
1821.0	-1.25889806855245
9888.0	2.18351053936785
12686.0	-0.903414947301922
13544.0	1.54952608697455
6180.0	1.66296706108866
7222.0	1.37666330988843
125.0	2.04523223370179
14581.0	1.89276132066778
15769.0	0.583534241459496
2287.0	1.38881334824276
13477.0	0.990808213123049
1313.0	0.886187099925664
8213.0	0.642577340919068
2610.0	0.898532348030734
1530.0	2.03546156034033
9947.0	-0.991229598142411
10.0	1.97310820819707
15355.0	1.34820247195382
6656.0	2.14086674896817
11109.0	-1.34242469582098
7543.0	1.39998750379814
10245.0	0.962572914583586
2783.0	0.615066155016166
7582.0	1.46323101945467
16756.0	2.05008918182368
5001.0	1.15266234707082
12680.0	1.35340307528611
290.0	1.34370542577114
9481.0	0.645971896812352
6247.0	2.16282944842738
2106.0	1.43970588778044
3466.0	-1.19844419136894
3406.0	2.07783453088557
659.0	-1.44698923788182
15580.0	0.938479408172103
3738.0	1.00302732212423
14969.0	1.64116863174753
3846.0	1.40742480608045
7608.0	-0.915025168592401
13296.0	-0.993442527791419
13390.0	1.33853095247612
10299.0	1.18514886359804
7373.0	0.903408454961109
1233.0	-2.62856752688252
14584.0	1.18508688074384
15825.0	-1.35966082996641
1078.0	1.20511831460856
699.0	1.48697778226517
2972.0	1.53875615157948
15146.0	1.40859584405342
6632.0	-1.0840054999378
8587.0	-1.57639855245948
3053.0	1.42621398730114
4824.0	1.26935352382506
4076.0	-0.821103741498067
10572.0	1.23510132642124
3819.0	1.02231586898355
3571.0	0.882242650105678
15119.0	-1.06171783885813
5545.0	1.40893184094269
15700.0	0.897169186861802
14263.0	-1.44092624897364
1626.0	0.671301045020964
10284.0	-1.19466363924227
3643.0	0.693914063105716
10534.0	1.47430521278332
11784.0	0.721223590806048
5093.0	0.622829465777347
13455.0	-1.36618176778733
2970.0	1.19452844893311
16623.0	-0.886887373032863
2061.0	1.29934379663879
2858.0	1.06145239883244
16421.0	1.80297200972593
6082.0	1.14220188768579
14173.0	1.69982370797282
15787.0	-0.955286980044988
1476.0	1.54629973541074
13204.0	0.986691168040625
6596.0	0.588860605258425
5601.0	2.88607872413008
